text_id,word,prev_word,next_word,prefix,suffix,BIO,POS,head,head_id,deprel
149,filiis,et,et,fil,iis,O,NOUN,sibi,55,conj
149,et,filiis,ae,et,et,O,CCONJ,N,63,cc
149,ae,et,Speni,ae,ae,O,CCONJ,N,63,discourse
149,Speni,ae,N,Spe,eni,O,PROPN,ae,61,nmod
149,N,Speni,<END>,N,N,O,PUNCT,sibi,55,conj
976,Dabis,<START>,Sunio,Dab,bis,B-PERS:PRAE,VERB,Dabis,1,ROOT
976,Sunio,Dabis,Patruino,Sun,nio,B-PERS:NOMEN,VERB,Dabis,1,flat:name
976,Patruino,Sunio,centuria,Pat,ino,B-PERS:COG,PROPN,Sunio,2,flat:name
976,centuria,Patruino,Macri,cen,ria,O,NOUN,Dabis,1,appos
976,Macri,centuria,Cornelius,Mac,cri,B-PERS:PRAE,PROPN,centuria,4,nmod
976,Cornelius,Macri,Serenus,Cor,ius,B-PERS:NOMEN,PROPN,Dabis,1,dep
976,Serenus,Cornelius,suus,Ser,nus,B-PERS:COG,PROPN,Cornelius,6,appos
976,suus,Serenus,<END>,suu,uus,O,DET,Serenus,7,det
80,Dis,<START>,Manibus,Dis,Dis,O,NOUN,Manibus,2,case
80,Manibus,Dis,Aurelia,Man,bus,O,PROPN,posuit,19,obl
80,Aurelia,Manibus,Crescentia,Aur,lia,B-PERS:NOMEN,ADJ,posuit,19,nsubj
80,Crescentia,Aurelia,soror,Cre,tia,B-PERS:COG,NOUN,Aurelia,3,appos
80,soror,Crescentia,Aurelio,sor,ror,O,NOUN,Crescentia,4,appos
80,Aurelio,soror,Crescenti,Aur,lio,B-PERS:NOMEN,PROPN,Aurelia,3,appos
80,Crescenti,Aurelio,fratri,Cre,nti,B-PERS:COG,PROPN,Aurelio,6,nmod
80,fratri,Crescenti,dulcissimo,fra,tri,O,NOUN,Aurelio,6,appos
80,dulcissimo,fratri,qui,dul,imo,O,ADJ,fratri,8,amod
80,qui,dulcissimo,vixit,qui,qui,O,PUNCT,vixit,11,nsubj
80,vixit,qui,annis,vix,xit,O,VERB,Aurelia,3,acl:relcl
80,annis,vixit,plus,ann,nis,O,NOUN,vixit,11,obl
80,plus,annis,minus,plu,lus,O,ADV,minus,14,advmod
80,minus,plus,XL,min,nus,O,ADV,posuit,19,advmod
80,XL,minus,bene,XL,XL,O,NUM,posuit,19,obl
80,bene,XL,merenti,ben,ene,O,ADV,merenti,17,advmod
80,merenti,bene,titulum,mer,nti,O,ADJ,titulum,18,acl
80,titulum,merenti,posuit,tit,lum,O,NOUN,posuit,19,obj
80,posuit,titulum,<END>,pos,uit,O,VERB,posuit,19,ROOT
776,In,<START>,honorem,In,In,O,ADP,honorem,2,case
776,honorem,In,domus,hon,rem,O,NOUN,restituit,21,obl
776,domus,honorem,divinae,dom,mus,O,NOUN,honorem,2,nmod
776,divinae,domus,deo,div,nae,O,ADJ,domus,3,amod
776,deo,divinae,Silvano,deo,deo,O,NOUN,honorem,2,obl
776,Silvano,deo,templum,Sil,ano,B-PERS,PROPN,deo,5,amod
776,templum,Silvano,cum,tem,lum,O,NOUN,restituit,21,obj
776,cum,templum,signo,cum,cum,O,ADP,signo,9,case
776,signo,cum,vetustate,sig,gno,O,NOUN,conlapsum,11,obl
776,vetustate,signo,conlapsum,vet,ate,O,NOUN,signo,9,conj
776,conlapsum,vetustate,Sextus,con,sum,O,VERB,templum,7,acl
776,Sextus,conlapsum,Attonius,Sex,tus,B-PERS:PRAE,PROPN,restituit,21,nsubj
776,Attonius,Sextus,Privatus,Att,ius,B-PERS:NOMEN,PROPN,Sextus,12,flat:name
776,Privatus,Attonius,cives,Pri,tus,B-PERS:COG,ADJ,cives,15,amod
776,cives,Privatus,Trever,civ,ves,O,NOUN,Sextus,12,appos
776,Trever,cives,IIIIIIvir,Tre,ver,O,PROPN,restituit,21,nsubj
776,IIIIIIvir,Trever,Augustalis,III,vir,O,NUM,Trever,16,flat
776,Augustalis,IIIIIIvir,pecunia,Aug,lis,O,ADJ,Trever,16,amod
776,pecunia,Augustalis,sua,pec,nia,O,NOUN,restituit,21,obl:arg
776,sua,pecunia,restituit,sua,sua,O,DET,pecunia,19,det
776,restituit,sua,<END>,res,uit,O,VERB,restituit,21,ROOT
303,Quintus,<START>,Atilius,Qui,tus,B-PERS:PRAE,PROPN,Quintus,1,ROOT
303,Atilius,Quintus,Cuami,Ati,ius,B-PERS:NOMEN,PROPN,Quintus,1,flat:name
303,Cuami,Atilius,Caius,Cua,ami,B-PERS:COG,NOUN,Quintus,1,nmod
303,Caius,Cuami,Rotamus,Cai,ius,B-PERS:PRAE,PROPN,Quintus,1,conj
303,Rotamus,Caius,Tritei,Rot,mus,B-PERS:NOMEN,VERB,Caius,4,flat:name
303,Tritei,Rotamus,votum,Tri,tei,B-PERS:COG,PROPN,Quintus,1,conj
303,votum,Tritei,merito,vot,tum,O,NOUN,merito,8,obl
303,merito,votum,<END>,mer,ito,O,VERB,Tritei,6,acl
996,Marcus,<START>,Marius,Mar,cus,B-PERS:PRAE,PROPN,Marcus,1,ROOT
996,Marius,Marcus,Pamfilus,Mar,ius,B-PERS:NOMEN,PROPN,Marcus,1,flat:name
996,Pamfilus,Marius,et,Pam,lus,B-PERS:COG,PROPN,Marcus,1,nsubj
996,et,Pamfilus,Titus,et,et,O,CCONJ,Titus,5,cc
996,Titus,et,Flavius,Tit,tus,B-PERS:PRAE,PROPN,Marcus,1,conj
996,Flavius,Titus,Didimus,Fla,ius,B-PERS:NOMEN,PROPN,Titus,5,flat:name
996,Didimus,Flavius,Marco,Did,mus,B-PERS:COG,VERB,Titus,5,flat:name
996,Marco,Didimus,Horatio,Mar,rco,B-PERS:PRAE,PROPN,Marcus,1,dislocated
996,Horatio,Marco,Numisiano,Hor,tio,B-PERS:NOMEN,PROPN,Marco,8,flat:name
996,Numisiano,Horatio,militi,Num,ano,B-PERS:COG,PROPN,Marco,8,flat:name
996,militi,Numisiano,cohortis,mil,iti,O,NOUN,Marco,8,appos
996,cohortis,militi,II,coh,tis,O,NOUN,Marco,8,nmod
996,II,cohortis,Lusitanorum,II,II,O,NUM,cohortis,12,nummod
996,Lusitanorum,II,tironi,Lus,rum,O,PROPN,tironi,15,nmod
996,tironi,Lusitanorum,Marco,tir,oni,O,NOUN,Marco,8,appos
996,Marco,tironi,Mario,Mar,rco,B-PERS:PRAE,PROPN,Marcus,1,dislocated
996,Mario,Marco,Cutilio,Mar,rio,B-PERS:NOMEN,PROPN,Marco,16,flat:name
996,Cutilio,Mario,sumus,Cut,lio,B-PERS:COG,PROPN,Marco,16,flat:name
996,sumus,Cutilio,hic,sum,mus,O,AUX,Marcus,1,cop
996,hic,sumus,ad,hic,hic,O,ADV,Marcus,1,appos
996,ad,hic,Mariolus,ad,ad,O,ADP,Mariolus,22,case
996,Mariolus,ad,Lepti,Mar,lus,B-LOC,PROPN,hic,20,orphan
996,Lepti,Mariolus,Minus,Lep,pti,B-LOC,NOUN,Mariolus,22,nmod
996,Minus,Lepti,anno,Min,nus,I-LOC,ADV,Marcus,1,conj
996,anno,Minus,XII,ann,nno,O,NOUN,Marcus,1,obl
996,XII,anno,Nerva,XII,XII,O,NUM,anno,25,nummod
996,Nerva,XII,Traiano,Ner,rva,B-PERS:NOMEN,PROPN,Marcus,1,conj
996,Traiano,Nerva,Augusto,Tra,ano,B-PERS:COG,PROPN,Nerva,27,flat:name
996,Augusto,Traiano,Germanico,Aug,sto,B-PERS:TITLE,PROPN,Marcus,1,conj
996,Germanico,Augusto,Dacico,Ger,ico,B-PERS:AG,PROPN,Augusto,29,flat:name
996,Dacico,Germanico,<END>,Dac,ico,B-PERS:AG,ADJ,Germanico,30,flat
526,Iovi,<START>,Optimo,Iov,ovi,O,PROPN,solvit,8,obl:arg
526,Optimo,Iovi,Maximo,Opt,imo,O,ADJ,Iovi,1,amod
526,Maximo,Optimo,I,Max,imo,O,PROPN,Iovi,1,conj
526,I,Maximo,Elpidius,I,I,O,NUM,Iovi,1,conj
526,Elpidius,I,Euelpistus,Elp,ius,B-PERS:NOMEN,PROPN,Euelpistus,6,amod
526,Euelpistus,Elpidius,votum,Eue,tus,B-PERS:COG,PROPN,solvit,8,nsubj
526,votum,Euelpistus,solvit,vot,tum,O,NOUN,solvit,8,obj
526,solvit,votum,<END>,sol,vit,O,VERB,solvit,8,ROOT
775,sedit,<START>,annos,sed,dit,O,VERB,sedit,1,ROOT
775,annos,sedit,XVIII,ann,nos,O,NOUN,sedit,1,obj
775,XVIII,annos,depositus,XVI,III,O,NUM,annos,2,nummod
775,depositus,XVIII,Kalendas,dep,tus,O,VERB,sedit,1,advcl
775,Kalendas,depositus,Iu,Kal,das,O,NOUN,depositus,4,obl:tmod
775,Iu,Kalendas,<END>,Iu,Iu,O,CCONJ,Kalendas,5,amod
232,Imperatori,<START>,Caesari,Imp,ori,B-PERS:TITLE,NOUN,Caesari,2,nmod
232,Caesari,Imperatori,Marco,Cae,ari,B-PERS:TITLE,PROPN,Caesari,2,ROOT
232,Marco,Caesari,Aurelio,Mar,rco,B-PERS:PRAE,PROPN,Caesari,2,dep
232,Aurelio,Marco,Valerio,Aur,lio,B-PERS:NOMEN,PROPN,Marco,3,flat:name
232,Valerio,Aurelio,Maximiano,Val,rio,B-PERS:COG,PROPN,Marco,3,flat:name
232,Maximiano,Valerio,Invicto,Max,ano,B-PERS:AG,PROPN,Caesari,2,appos
232,Invicto,Maximiano,Pio,Inv,cto,B-PERS:AG,ADJ,Maximiano,6,conj
232,Pio,Invicto,Felici,Pio,Pio,B-PERS:AG,PROPN,Invicto,7,flat
232,Felici,Pio,Augusto,Fel,ici,B-PERS:AG,PROPN,Pio,8,nmod
232,Augusto,Felici,ETPR,Aug,sto,B-PERS:TITLE,PROPN,Invicto,7,conj
232,ETPR,Augusto,flamen,ETP,TPR,O,NOUN,Maximiano,6,dep
232,flamen,ETPR,perpetuus,fla,men,O,NOUN,Maximiano,6,dep
232,perpetuus,flamen,N,per,uus,O,ADJ,Maximiano,6,dep
232,N,perpetuus,<END>,N,N,O,PUNCT,Maximiano,6,nmod
626,Dis,<START>,Manibus,Dis,Dis,O,NOUN,Manibus,2,case
626,Manibus,Dis,Luxsiliae,Man,bus,O,PROPN,Manibus,2,ROOT
626,Luxsiliae,Manibus,Statiae,Lux,iae,B-PERS:NOMEN,PROPN,Manibus,2,conj
626,Statiae,Luxsiliae,libertae,Sta,iae,B-PERS:FILI,PROPN,Manibus,2,conj
626,libertae,Statiae,Chrusidis,lib,tae,I-PERS:FILI,NOUN,Statiae,4,appos
626,Chrusidis,libertae,Luxsilia,Chr,dis,B-PERS:COG,PROPN,libertae,5,nmod
626,Luxsilia,Chrusidis,Olympias,Lux,lia,B-PERS:NOMEN,PROPN,Statiae,4,conj
626,Olympias,Luxsilia,matri,Oly,ias,B-PERS:COG,PROPN,Statiae,4,conj
626,matri,Olympias,bene,mat,tri,O,NOUN,Statiae,4,dep
626,bene,matri,merenti,ben,ene,O,ADV,merenti,11,advmod
626,merenti,bene,<END>,mer,nti,O,ADJ,matri,9,amod
801,Quintus,<START>,Caecilius,Qui,tus,B-PERS:PRAE,PROPN,Quintus,1,ROOT
801,Caecilius,Quintus,Quinti,Cae,ius,B-PERS:NOMEN,PROPN,Quintus,1,flat:name
801,Quinti,Caecilius,libertus,Qui,nti,B-PERS:FILI,PROPN,libertus,4,nmod
801,libertus,Quinti,Eumanius,lib,tus,I-PERS:FILI,NOUN,Eumanius,5,appos
801,Eumanius,libertus,Cnaeus,Eum,ius,B-PERS:COG,PROPN,Quintus,1,conj
801,Cnaeus,Eumanius,Domitius,Cna,eus,B-PERS:PRAE,PROPN,Eumanius,5,conj
801,Domitius,Cnaeus,Cnaei,Dom,ius,B-PERS:NOMEN,PROPN,Eumanius,5,conj
801,Cnaei,Domitius,libertus,Cna,aei,B-PERS:FILI,PROPN,libertus,9,nmod
801,libertus,Cnaei,Eros,lib,tus,I-PERS:FILI,NOUN,Eumanius,5,appos
801,Eros,libertus,Augustales,Ero,ros,B-PERS:COG,PROPN,Quintus,1,flat:name
801,Augustales,Eros,ex,Aug,les,B-TITLE,ADJ,Quintus,1,appos
801,ex,Augustales,h,ex,ex,O,ADP,h,13,case
801,h,ex,p,h,h,O,X,Eumanius,5,obl
801,p,h,<END>,p,p,O,PUNCT,h,13,nmod
562,Sextus,<START>,Pompeius,Sex,tus,B-PERS:NOMEN,PROPN,ABADEC,6,nsubj
562,Pompeius,Sextus,Lucius,Pom,ius,B-PERS:COG,PROPN,Sextus,1,flat:name
562,Lucius,Pompeius,Cornificius,Luc,ius,B-PERS:PRAE,PROPN,ACC,7,dislocated
562,Cornificius,Lucius,consules,Cor,ius,B-PERS:NOMEN,PROPN,Lucius,3,flat:name
562,consules,Cornificius,ABADEC,con,les,B-TITLE,NOUN,Sextus,1,conj
562,ABADEC,consules,ACC,ABA,DEC,O,X,ACC,7,nsubj
562,ACC,ABADEC,A,ACC,ACC,O,PUNCT,ACC,7,ROOT
562,A,ACC,Lucius,A,A,O,ADP,ACC,7,dep
562,Lucius,A,Annius,Luc,ius,B-PERS:PRAE,PROPN,ACC,7,dislocated
562,Annius,Lucius,Luci,Ann,ius,B-PERS:NOMEN,PROPN,Lucius,9,flat:name
562,Luci,Annius,filius,Luc,uci,B-PERS:FILI,PROPN,libertus,21,nmod
562,filius,Luci,Hedonus,fil,ius,I-PERS:FILI,NOUN,Lucius,9,appos
562,Hedonus,filius,Marcus,Hed,nus,B-PERS:COG,PROPN,filius,12,nmod
562,Marcus,Hedonus,Antonius,Mar,cus,B-PERS:PRAE,PROPN,Amphilus,22,conj
562,Antonius,Marcus,Marci,Ant,ius,B-PERS:NOMEN,PROPN,Marcus,14,flat:name
562,Marci,Antonius,libertus,Mar,rci,B-PERS:FILI,PROPN,libertus,17,nmod
562,libertus,Marci,Pelops,lib,tus,I-PERS:FILI,NOUN,Aulus,34,appos
562,Pelops,libertus,a,Pel,ops,B-PERS:COG,PROPN,Marcus,14,flat:name
562,a,Pelops,Luci,a,a,O,ADP,libertus,21,case
562,Luci,a,libertus,Luc,uci,B-PERS:FILI,PROPN,libertus,21,nmod
562,libertus,Luci,Amphilus,lib,tus,I-PERS:FILI,NOUN,Aulus,34,appos
562,Amphilus,libertus,Menous,Amp,lus,I-PERS,PROPN,Lucius,9,conj
562,Menous,Amphilus,Antiochus,Men,ous,B-PERS:NOMEN,PROPN,Amphilus,22,flat:name
562,Antiochus,Menous,Marcus,Ant,hus,B-PERS:COG,PROPN,Amphilus,22,conj
562,Marcus,Antiochus,Epaphroditus,Mar,cus,B-PERS:NOMEN,PROPN,Amphilus,22,conj
562,Epaphroditus,Marcus,Decimus,Epa,tus,B-PERS:COG,PROPN,Marcus,25,flat:name
562,Decimus,Epaphroditus,Anisius,Dec,mus,B-PERS:PRAE,ADJ,Lucius,9,conj
562,Anisius,Decimus,Diogenes,Ani,ius,B-PERS:NOMEN,PROPN,Decimus,27,flat:name
562,Diogenes,Anisius,Decimus,Dio,nes,B-PERS:COG,PROPN,Lucius,9,conj
562,Decimus,Diogenes,Decimi,Dec,mus,B-PERS:NOMEN,ADJ,Lucius,9,conj
562,Decimi,Decimus,libertus,Dec,imi,B-PERS:FILI,PROPN,libertus,32,nmod
562,libertus,Decimi,Damas,lib,tus,I-PERS:FILI,NOUN,Aulus,34,appos
562,Damas,libertus,Aulus,Dam,mas,B-PERS:COG,PROPN,Decimus,30,conj
562,Aulus,Damas,Aemilius,Aul,lus,B-PERS:PRAE,PROPN,Decimus,30,conj
562,Aemilius,Aulus,Auli,Aem,ius,B-PERS:NOMEN,PROPN,Aulus,34,flat:name
562,Auli,Aemilius,libertus,Aul,uli,B-PERS:FILI,PROPN,libertus,37,nmod
562,libertus,Auli,Philippus,lib,tus,I-PERS:FILI,NOUN,Aulus,34,appos
562,Philippus,libertus,<END>,Phi,pus,B-PERS:COG,PROPN,Decimus,30,conj
510,Sextuleia,<START>,Felicula,Sex,eia,B-PERS:NOMEN,PROPN,Felicula,2,amod
510,Felicula,Sextuleia,sibi,Fel,ula,B-PERS:COG,PROPN,Felicula,2,ROOT
510,sibi,Felicula,et,sib,ibi,O,PRON,Felicula,2,obl:arg
510,et,sibi,Tito,et,et,O,CCONJ,Sextulaeiae,9,cc
510,Tito,et,Orbio,Tit,ito,B-PERS:PRAE,PROPN,sibi,3,conj
510,Orbio,Tito,Tertio,Orb,bio,B-PERS:NOMEN,PROPN,Tito,5,flat:name
510,Tertio,Orbio,et,Ter,tio,B-PERS:COG,ADV,Tito,5,amod
510,et,Tertio,Sextulaeiae,et,et,O,CCONJ,Sextulaeiae,9,cc
510,Sextulaeiae,et,Psyche,Sex,iae,B-PERS:NOMEN,PROPN,sibi,3,conj
510,Psyche,Sextulaeiae,<END>,Psy,che,B-PERS:COG,PROPN,Sextulaeiae,9,flat
841,Dis,<START>,Manibus,Dis,Dis,O,NOUN,Manibus,2,case
841,Manibus,Dis,Fabia,Man,bus,O,PROPN,iussit,10,obl
841,Fabia,Manibus,Luci,Fab,bia,B-PERS:NOMEN,PROPN,iussit,10,nsubj
841,Luci,Fabia,filia,Luc,uci,B-PERS:FILI,PROPN,filia,5,nmod
841,filia,Luci,Marcella,fil,lia,I-PERS:FILI,NOUN,Fabia,3,appos
841,Marcella,filia,sibi,Mar,lla,B-PERS:COG,PROPN,Fabia,3,appos
841,sibi,Marcella,testamento,sib,ibi,O,PRON,iussit,10,obl
841,testamento,sibi,fieri,tes,nto,O,NOUN,fieri,9,obl
841,fieri,testamento,iussit,fie,eri,O,VERB,iussit,10,ccomp
841,iussit,fieri,<END>,ius,sit,O,VERB,iussit,10,ROOT
495,Insignis,<START>,patientiae,Ins,nis,O,ADJ,Insignis,1,ROOT
495,patientiae,Insignis,et,pat,iae,O,NOUN,Insignis,1,nmod
495,et,patientiae,admirabilis,et,et,O,CCONJ,Licinio,28,cc
495,admirabilis,et,integritatis,adm,lis,O,ADJ,integritatis,5,amod
495,integritatis,admirabilis,ac,int,tis,O,NOUN,patientiae,2,conj
495,ac,integritatis,summarum,ac,ac,O,CCONJ,virtutum,8,cc
495,summarum,ac,virtutum,sum,rum,O,NOUN,virtutum,8,amod
495,virtutum,summarum,viro,vir,tum,O,NOUN,patientiae,2,conj
495,viro,virtutum,Marco,vir,iro,O,NOUN,praetore,17,obl
495,Marco,viro,Aurelio,Mar,rco,B-PERS:PRAE,PROPN,viro,9,flat
495,Aurelio,Marco,Cominio,Aur,lio,B-PERS:NOMEN,PROPN,Marco,10,flat:name
495,Cominio,Aurelio,Cassiano,Com,nio,B-PERS:COG,PROPN,viro,9,flat
495,Cassiano,Cominio,legato,Cas,ano,B-PERS:AG,ADJ,viro,9,appos
495,legato,Cassiano,Auggustorum,leg,ato,B-TITLE,NOUN,viro,9,appos
495,Auggustorum,legato,pro,Aug,rum,I-TITLE,NOUN,legato,14,nmod
495,pro,Auggustorum,praetore,pro,pro,I-TITLE,ADP,praetore,17,case
495,praetore,pro,clarissimo,pra,ore,I-TITLE,NOUN,curantibus,23,obl
495,clarissimo,praetore,viro,cla,imo,O,ADJ,viro,19,amod
495,viro,clarissimo,praesidi,vir,iro,O,NOUN,praetore,17,obl
495,praesidi,viro,beneficiarii,pra,idi,O,NOUN,praetore,17,nmod
495,beneficiarii,praesidi,eius,ben,rii,O,NOUN,praetore,17,conj
495,eius,beneficiarii,curantibus,eiu,ius,O,ADV,beneficiarii,21,det
495,curantibus,eius,Caecilio,cur,bus,O,VERB,Insignis,1,advcl
495,Caecilio,curantibus,Belliciano,Cae,lio,B-PERS,PROPN,curantibus,23,nsubj
495,Belliciano,Caecilio,quaestore,Bel,ano,I-PERS,PROPN,Caecilio,24,flat:name
495,quaestore,Belliciano,et,qua,ore,B-TITLE,NOUN,Caecilio,24,appos
495,et,quaestore,Licinio,et,et,O,CCONJ,Licinio,28,cc
495,Licinio,et,Fortunato,Lic,nio,B-PERS:NOMEN,PROPN,Caecilio,24,conj
495,Fortunato,Licinio,beneficiario,For,ato,B-PERS:COG,PROPN,Licinio,28,flat:name
495,beneficiario,Fortunato,<END>,ben,rio,O,NOUN,Licinio,28,appos
120,Dis,<START>,Manibus,Dis,Dis,O,NOUN,Manibus,2,case
120,Manibus,Dis,Tiberio,Man,bus,O,PROPN,vixit,10,obl
120,Tiberio,Manibus,Claudio,Tib,rio,B-PERS:PRAE,PROPN,Manibus,2,flat:name
120,Claudio,Tiberio,Neronis,Cla,dio,B-PERS:NOMEN,PROPN,Tiberio,3,flat:name
120,Neronis,Claudio,Augusti,Ner,nis,B-PERS:COG,PROPN,Tiberio,3,flat:name
120,Augusti,Neronis,liberto,Aug,sti,B-PERS:FILI,PROPN,liberto,7,nmod
120,liberto,Augusti,Hicelo,lib,rto,I-PERS:FILI,NOUN,Tiberio,3,appos
120,Hicelo,liberto,cubiculario,Hic,elo,O,PROPN,cubiculario,9,nsubj
120,cubiculario,Hicelo,vixit,cub,rio,B-TITLE,NOUN,vixit,10,advcl:abs
120,vixit,cubiculario,annos,vix,xit,O,VERB,vixit,10,ROOT
120,annos,vixit,XXXX,ann,nos,O,NOUN,vixit,10,obl:tmod
120,XXXX,annos,<END>,XXX,XXX,O,NUM,annos,11,nummod
478,Restituta,<START>,Satulla,Res,uta,B-PERS:NOMEN,VERB,Restituta,1,ROOT
478,Satulla,Restituta,et,Sat,lla,B-PERS:COG,PROPN,Restituta,1,nsubj
478,et,Satulla,Deusdedit,et,et,O,CCONJ,Deusdedit,4,cc
478,Deusdedit,et,fideles,Deu,dit,B-PERS,PROPN,Satulla,2,conj
478,fideles,Deusdedit,in,fid,les,O,NOUN,Restituta,1,advcl:pred
478,in,fideles,pace,in,in,O,ADP,pace,7,case
478,pace,in,<END>,pac,ace,O,PUNCT,fideles,5,nmod
145,Otacilia,<START>,Marci,Ota,lia,B-PERS:NOMEN,PROPN,Otacilia,1,ROOT
145,Marci,Otacilia,filia,Mar,rci,B-PERS:FILI,PROPN,filia,3,nmod
145,filia,Marci,Secundilla,fil,lia,I-PERS:FILI,NOUN,Otacilia,1,appos
145,Secundilla,filia,amphitheatrum,Sec,lla,B-PERS:COG,ADJ,Otacilia,1,conj
145,amphitheatrum,Secundilla,<END>,amp,rum,O,NOUN,Secundilla,4,nmod
30,Venerabili,<START>,ac,Ven,ili,O,ADJ,exempli,4,amod
30,ac,Venerabili,rari,ac,ac,O,CCONJ,rari,3,cc
30,rari,ac,exempli,rar,ari,O,ADJ,Venerabili,1,conj
30,exempli,rari,feminae,exe,pli,O,NOUN,fecit,10,obl
30,feminae,exempli,pudiUcissimae,fem,nae,O,NOUN,exempli,4,nmod
30,pudiUcissimae,feminae,coniugi,pud,mae,O,ADJ,coniugi,7,amod
30,coniugi,pudiUcissimae,dulcissimae,con,ugi,O,NOUN,feminae,5,conj
30,dulcissimae,coniugi,Alexander,dul,mae,O,ADJ,coniugi,7,amod
30,Alexander,dulcissimae,fecit,Ale,der,B-PERS:NOMEN,PROPN,fecit,10,nsubj
30,fecit,Alexander,quae,fec,cit,O,VERB,fecit,10,ROOT
30,quae,fecit,numquam,qua,uae,O,PRON,vixit,24,nsubj
30,numquam,quae,mecum,num,uam,O,ADV,mecum,13,advmod
30,mecum,numquam,discordia,mec,cum,O,PRON,pace,22,parataxis
30,discordia,mecum,qua,dis,dia,O,NOUN,mecum,13,orphan
30,qua,discordia,fidelis,qua,qua,O,PRON,potuit,18,advmod:lmod
30,fidelis,qua,habere,fid,lis,O,ADJ,habere,17,xcomp
30,habere,fidelis,potuit,hab,ere,O,VERB,potuit,18,xcomp
30,potuit,habere,bene,pot,uit,O,VERB,discordia,14,acl:relcl
30,bene,potuit,merenti,ben,ene,O,ADV,merenti,20,advmod
30,merenti,bene,in,mer,nti,O,ADJ,discordia,14,amod
30,in,merenti,pace,in,in,O,ADP,pace,22,case
30,pace,in,quae,pac,ace,O,PUNCT,quae,11,orphan
30,quae,pace,vixit,qua,uae,O,PRON,vixit,24,nsubj
30,vixit,quae,annos,vix,xit,O,VERB,pace,22,acl:relcl
30,annos,vixit,XXVII,ann,nos,O,NOUN,deposita,32,obl
30,XXVII,annos,et,XXV,VII,O,NUM,annos,25,nummod
30,et,XXVII,menses,et,et,O,CCONJ,Iovini,38,cc
30,menses,et,plus,men,ses,O,NOUN,annos,25,conj
30,plus,menses,minus,plu,lus,O,ADV,minus,30,advmod
30,minus,plus,VIII,min,nus,O,ADV,menses,28,advmod
30,VIII,minus,deposita,VII,III,O,NUM,minus,30,obl:arg
30,deposita,VIII,Nonis,dep,ita,O,VERB,pace,22,conj
30,Nonis,deposita,Septembribus,Non,nis,O,NOUN,conssulatu,35,nmod
30,Septembribus,Nonis,conssulatu,Sep,bus,O,ADJ,Nonis,33,amod
30,conssulatu,Septembribus,Lupicini,con,atu,O,NOUN,pace,22,appos
30,Lupicini,conssulatu,et,Lup,ini,B-PERS,PROPN,conssulatu,35,nmod
30,et,Lupicini,Iovini,et,et,O,CCONJ,Iovini,38,cc
30,Iovini,et,<END>,Iov,ini,B-PERS,PROPN,Lupicini,36,conj
911,Dis,<START>,Manibus,Dis,Dis,O,NOUN,Manibus,2,case
911,Manibus,Dis,sacrum,Man,bus,O,PROPN,decrevit,23,obl
911,sacrum,Manibus,Quinto,sac,rum,O,ADJ,Manibus,2,amod
911,Quinto,sacrum,Annio,Qui,nto,B-PERS:PRAE,ADV,decrevit,23,obl:arg
911,Annio,Quinto,Ianuario,Ann,nio,B-PERS:NOMEN,PROPN,Quinto,4,flat:name
911,Ianuario,Annio,exactori,Ian,rio,B-PERS:COG,ADJ,Annio,5,amod
911,exactori,Ianuario,operum,exa,ori,O,NOUN,Quinto,4,appos
911,operum,exactori,publicorum,ope,rum,O,NOUN,exactori,7,nmod
911,publicorum,operum,et,pub,rum,O,NOUN,operum,8,amod
911,et,publicorum,theatri,et,et,O,CCONJ,theatri,11,cc
911,theatri,et,a,the,tri,O,NOUN,operum,8,conj
911,a,theatri,fundamentis,a,a,O,ADP,fundamentis,13,case
911,fundamentis,a,huic,fun,tis,O,NOUN,decrevit,23,obl
911,huic,fundamentis,ordo,hui,uic,O,DET,ordo,15,nmod
911,ordo,huic,decurionum,ord,rdo,O,NOUN,decrevit,23,nsubj
911,decurionum,ordo,ob,dec,num,O,NOUN,ordo,15,nmod
911,ob,decurionum,merita,ob,ob,O,ADP,merita,18,case
911,merita,ob,eius,mer,ita,O,NOUN,decrevit,23,obl
911,eius,merita,honorem,eiu,ius,O,ADV,honorem,20,nmod
911,honorem,eius,Augustalitatis,hon,rem,O,NOUN,decrevit,23,obj
911,Augustalitatis,honorem,gratuitum,Aug,tis,O,NOUN,gratuitum,22,nmod
911,gratuitum,Augustalitatis,decrevit,gra,tum,O,ADJ,honorem,20,amod
911,decrevit,gratuitum,vixit,dec,vit,O,VERB,vixit,24,advcl
911,vixit,decrevit,annos,vix,xit,O,VERB,vixit,24,ROOT
911,annos,vixit,LXXI,ann,nos,O,NOUN,vixit,24,obj
911,LXXI,annos,vivuOs,LXX,XXI,O,NUM,annos,25,nummod
911,vivuOs,LXXI,sibi,viv,uOs,O,ADV,vixit,24,advcl:pred
911,sibi,vivuOs,fecit,sib,ibi,O,PRON,fecit,29,obl:arg
911,fecit,sibi,posterisque,fec,cit,O,VERB,vixit,24,conj
911,posterisque,fecit,suorum,pos,que,O,NOUN,,-1,
911,suorum,posterisque,<END>,suo,rum,O,DET,posteris,30,nmod
122,Imperator,<START>,Caesar,Imp,tor,B-PERS:TITLE,NOUN,fecit,27,nsubj
122,Caesar,Imperator,divi,Cae,sar,B-PERS:TITLE,PROPN,Imperator,1,flat
122,divi,Caesar,Traiani,div,ivi,B-PERS:FILI,VERB,Nervae,8,amod
